,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,labels
384,1.43891E+18,1.43891E+18,2021-09-17 16:42:44+00:00,17/9/2021,16:42:44,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,She woke up and chose violence today 😭😭,en,[],[],[],0,2,2,[],[],https://twitter.com/AnxiousQuill/status/1438906276117766147,FALSE,https://twitter.com/hajuriisa11/status/1438836108242997251,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
385,1.4389E+18,1.4389E+18,2021-09-17 16:24:24+00:00,17/9/2021,16:24:24,0,92769649,aqaliliazizan,Aqalili | Lifestyle Blogger & Content Creator,,Anxious aku tgk #SquidGame ni,in,[],[],[],0,0,0,['squidgame'],[],https://twitter.com/aqaliliazizan/status/1438901660735066112,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
386,1.4389E+18,1.4389E+18,2021-09-17 16:06:00+00:00,17/9/2021,16:06:00,0,2380397718,umsrh_,doyoung bunny ♡,,"I even experienced anxious that night 😭😭 my hand trembling so much, cant breath properly and sweating as hell.",en,[],[],[],0,0,1,[],[],https://twitter.com/umsrh_/status/1438897031959879680,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
387,1.43889E+18,1.43889E+18,2021-09-17 15:46:47+00:00,17/9/2021,15:46:47,0,7.69872E+17,nurulaliya94,Nurul Aliya,,"kadang aku rasa orang ada masalah ""anxiety"" macam aku ni memang kena busy.  kalau ada ruang termenung dia jadi ""anxious"" sekaligus menjerumus kepada ""panic attack"".",in,[],[],[],0,0,1,[],[],https://twitter.com/nurulaliya94/status/1438892195126263816,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
388,1.43889E+18,1.43889E+18,2021-09-17 15:42:53+00:00,17/9/2021,15:42:53,0,1.26046E+18,busy_listening,busy_listening,,She really did improve lots! Watching her cook still makes me anxious though. I'll gladly cook for her everyday.   And I still cant figure out her love/hate for garlic. 🤷‍♀️,en,[],[],[],0,0,3,[],[],https://twitter.com/Busy_Listening/status/1438891214216970243,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
389,1.43889E+18,1.43889E+18,2021-09-17 15:21:32+00:00,17/9/2021,15:21:32,0,869013944,sexpaii,zetty,,masalahnya aku tengah anxious waiting for my bantuan kewangan latihan industri and kawan kawan lain yang same batch ramai dah dapat and i dont even know whether permohonan lulus ke tak. nak nangis.,in,[],[],[],0,0,0,[],[],https://twitter.com/sexpaii/status/1438885840445345802,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
390,1.43888E+18,1.43888E+18,2021-09-17 15:10:30+00:00,17/9/2021,15:10:30,0,9.75058E+17,seketulseokjin,りんだよ 🇲🇾🇵🇸,,And her habit kalau dia tengah anxious dia akan main ngan rambut dia macam sisirkan (?) ke tepi cam tu and she will do it several times.,in,[],[],[],0,0,0,[],[],https://twitter.com/SeketulSeokjin/status/1438883066701770755,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
391,1.43888E+18,1.43888E+18,2021-09-17 14:41:16+00:00,17/9/2021,14:41:16,0,861459685,ezzajalani,Ezza Jalani 🇲🇾,,"Here's a tip for you job seekers. Schedule your thank you and follow up emails.   Right after your interview, set up a thank you email to be sent in the next 24 hours. Then, your follow up e-mail 2 weeks later. That's it. No need to get anxious about waiting anymore 😁",en,[],[],[],0,1,3,[],[],https://twitter.com/EzzaJalani/status/1438875708835577857,FALSE,https://twitter.com/blakeaburge/status/1438850325704679426,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
392,1.43887E+18,1.43887E+18,2021-09-17 14:21:45+00:00,17/9/2021,14:21:45,0,552613060,keknagojes,kekna | #tgsfans,,I need to talk. Im so anxious right now hdbshdhsh sht,en,[],[],[],0,0,1,[],[],https://twitter.com/KeknaGojes/status/1438870794621181952,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
393,1.43887E+18,1.43887E+18,2021-09-17 14:09:49+00:00,17/9/2021,14:09:49,0,1.29306E+18,kevinthecusp,Kevin,,After being so long out of the pool 😵‍💫 getting abit anxious to meeting the kids again 🤭😂 what if I forget how to teach 🤣 omg!! #anxious #feeling,en,[],[],[],0,0,0,"['anxious', 'feeling']",[],https://twitter.com/kevinthecusp/status/1438867793579954181,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
394,1.43886E+18,1.43886E+18,2021-09-17 13:54:05+00:00,17/9/2021,13:54:05,0,826446774,_nabilanazri,nab,,Realize ODL ni struggle sgt but then rasa takut sgt nak balik campus 🥺 I've anxious nak jumpa classmates yg tak pernah jumpa and I dont have any friends 🥲,en,[],[],[],1,0,0,[],[],https://twitter.com/_nabilanazri/status/1438863835616591875,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
395,1.43886E+18,1.43886E+18,2021-09-17 13:52:24+00:00,17/9/2021,13:52:24,0,1.05315E+18,themissinglemon,findthelemon 🇵🇸,,tiba tiba rasa anxious pulak ws dgn boss ni padahal dia senior f6 aku ja pun 😂,in,[],[],[],0,0,0,[],[],https://twitter.com/themissinglemon/status/1438863410385416196,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
396,1.43885E+18,1.43807E+18,2021-09-17 13:18:46+00:00,17/9/2021,13:18:46,0,2723208506,__ummiatiqah,🌼,,opening insta at this time just make me feel more anxious about my visa :) bestnya ramai dah safely arrived…🥲 #rantday3,en,[],[],[],1,0,3,['rantday3'],[],https://twitter.com/__ummiatiqah/status/1438854946779136007,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
397,1.43885E+18,1.43884E+18,2021-09-17 12:59:20+00:00,17/9/2021,12:59:20,0,481931351,kak_upa,Roti Abon,,@ixavieruncle Anxious,en,[],[],[],0,0,0,[],[],https://twitter.com/kak_upa/status/1438850056019329026,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'ixavieruncle', 'name': 'Uncle', 'id': '1697591328'}]",,,,,anxious
398,1.43885E+18,1.43885E+18,2021-09-17 12:55:01+00:00,17/9/2021,12:55:01,0,388793232,afiqah_khalid,Afiqah Khalid,,My mom so anxious pasal parking2 ni haha.,en,[],[],[],0,0,0,[],[],https://twitter.com/afiqah_khalid/status/1438848967593263112,FALSE,https://twitter.com/abangridhwan/status/1438688283551092737,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
399,1.43884E+18,1.43884E+18,2021-09-17 11:59:40+00:00,17/9/2021,11:59:40,0,198161487,annalizaaa,ANNAANNA,,Covid has made me such a homebody that leaving my house to socialise only making unnecessarily anxious.,en,[],[],[],0,0,1,[],[],https://twitter.com/annalizaaa/status/1438835040536829959,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
400,1.43882E+18,1.43882E+18,2021-09-17 11:16:24+00:00,17/9/2021,11:16:24,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,I honestly don't know why we have dustbins around the house if my family is just going to leave rubbish lying around the house instead of throwing them in the dustbin.,en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1438824151645503492,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
401,1.43882E+18,1.43882E+18,2021-09-17 11:14:46+00:00,17/9/2021,11:14:46,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"Me, after screaming from watching a scary tok that managed to capture the entity:  ""Setan betul""  Oh.  ""Memang setan pun.""",en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1438823742658932738,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
402,1.43882E+18,1.43882E+18,2021-09-17 11:07:56+00:00,17/9/2021,11:07:56,0,1.09745E+18,tianhai_03,天海 🌊✨,,YO THE FULL VERSION OF RASEN IS SO FUCKING GOOD BUT ALSO... BEING ABLE TO UNDERSTAND MOST OF THE LYRICS NOW THAT THE OFFICIAL VERSION IS OUT IS MAKING ME VERY ANXIOUS LMAO,en,[],[],[],1,0,0,[],[],https://twitter.com/TIANHAI_03/status/1438822020884545543,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
403,1.43882E+18,1.43882E+18,2021-09-17 10:54:20+00:00,17/9/2021,10:54:20,0,3223038973,literallysora,Sara but with H,,Im starting to get anxious with all of this shits lmaooooo,en,[],[],[],0,0,0,[],[],https://twitter.com/literallysora/status/1438818599699771393,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
404,1.43881E+18,1.43877E+18,2021-09-17 10:35:08+00:00,17/9/2021,10:35:08,0,1.39588E+18,abuzaid1444,Mohammed,,@DailyMail Nothing to worry. China is deadly anxious. A bulwark against the Asian Bully.,en,[],[],[],0,0,0,[],[],https://twitter.com/AbuZaid1444/status/1438813766888529929,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'DailyMail', 'name': 'Daily Mail US', 'id': '380285402'}]",,,,,anxious
405,1.4388E+18,1.4388E+18,2021-09-17 09:56:14+00:00,17/9/2021,9:56:14,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"Wait, they abolished KH?? 😧",en,[],[],[],0,0,1,[],[],https://twitter.com/AnxiousQuill/status/1438803975491309568,FALSE,https://twitter.com/ayyputeri/status/1438795157751488516,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
406,1.4388E+18,1.4388E+18,2021-09-17 09:42:43+00:00,17/9/2021,9:42:43,0,1.43852E+18,ateenahs,Shaneeta Karapan,,"Half way through release season right now hoohoo, I’m still anxious but at least I know how to pre-empt things better",en,[],[],[],0,0,0,[],[],https://twitter.com/ateenahs/status/1438800575244636161,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
407,1.4388E+18,1.4388E+18,2021-09-17 09:33:40+00:00,17/9/2021,9:33:40,0,1859570029,trippycultt,🏴,,im way too anxious for valorant,en,[],[],[],1,0,0,[],[],https://twitter.com/trippycultt/status/1438798297666228227,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
408,1.43879E+18,1.43879E+18,2021-09-17 08:56:50+00:00,17/9/2021,8:56:50,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,Nope. Some people are just toxic like that. I know someone close to me yang memang macam ni almost all my life.,en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1438789028434698240,FALSE,https://twitter.com/acaiijawe/status/1438772403824312323,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
409,1.43879E+18,1.43879E+18,2021-09-17 08:51:37+00:00,17/9/2021,8:51:37,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,1. Cheese Bakes Rice (dah takde dah sekarang rasanya 😭) 2. Oden with instant noodle 3. Mochi puff 4. Strawberry Sando,tl,[],[],[],0,1,1,[],[],https://twitter.com/AnxiousQuill/status/1438787717089804290,FALSE,https://twitter.com/HelpZhafir/status/1438677134063509509,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
410,1.43879E+18,1.43879E+18,2021-09-17 08:46:59+00:00,17/9/2021,8:46:59,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"Only @Geevendran1's gf can use ""My heart is 4""  Gitchew.",en,"[{'screen_name': 'geevendran1', 'name': 'geevendran 🇲🇾', 'id': '995728161546485762'}]",[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1438786548070182915,FALSE,https://twitter.com/amer_aljeffrey8/status/1438724387234988036,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
411,1.43879E+18,1.43878E+18,2021-09-17 08:45:26+00:00,17/9/2021,8:45:26,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"@Nadia_Nazir Maybe boss dia betulkan for official communication purposes kot. Kalau email client in English takkan nak cakap 2 petang 😅  Problem dia is when we directly translate petang = evening, malam = night",en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1438786161837674496,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'Nadia_Nazir', 'name': 'Nadia Nazir', 'id': '36035785'}]",,,,,anxious
412,1.43878E+18,1.43878E+18,2021-09-17 08:35:32+00:00,17/9/2021,8:35:32,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,Awww they're adorable! 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1438783669812936710,FALSE,https://twitter.com/mattafaak/status/1438173968154959873,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
413,1.43878E+18,1.43878E+18,2021-09-17 08:04:38+00:00,17/9/2021,8:04:38,0,1462932578,shesaysmyra21,shesays.myra,,Sometimes i just miss the feeling who i was before. How i used to think everything positively. Nothing fears me. I lost that person inside of me. #whereisshe? #pride #love #anxious #aloveforme #savemysoul #timeissofast #healtobebreakagain #patient #roughtime #killsme  https://t.co/OCkaTstpLL,en,[],[],[],0,0,1,"['whereisshe', 'pride', 'love', 'anxious', 'aloveforme', 'savemysoul', 'timeissofast', 'healtobebreakagain', 'patient', 'roughtime', 'killsme']",[],https://twitter.com/shesaysmyra21/status/1438775891312582657,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1438775848513900545/pu/img/ZXsSXFcxFnKaraWP.jpg,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
414,1.43878E+18,1.43878E+18,2021-09-17 08:01:12+00:00,17/9/2021,8:01:12,0,1062570872,lianaadli,7 💜,,Stop engaging to my 5 days ago punya tweet. I feel anxious. Walaupun dah mute,tl,[],[],[],1,0,0,[],[],https://twitter.com/lianaadli/status/1438775026740649984,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
415,1.43876E+18,1.43873E+18,2021-09-17 07:02:00+00:00,17/9/2021,7:02:00,0,2997975126,amitanatverlal,Amita,,@being__anxious Good afternoon Deba. ☀️,en,[],[],[],0,0,0,[],[],https://twitter.com/amitanatverlal/status/1438760128929431555,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'being__anxious', 'name': 'Deba\uea00', 'id': '1338819905643106304'}]",,,,,anxious
416,1.43876E+18,1.43876E+18,2021-09-17 07:01:31+00:00,17/9/2021,7:01:31,0,9.63054E+17,mirayus98,Nyx 🏴,,"Dah aku cepat anxious, tu sebab aku nak buat semua awal2 lagi2 bab ni aku betul2 serius.",in,[],[],[],0,0,0,[],[],https://twitter.com/mirayus98/status/1438760007802114054,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
417,1.43876E+18,1.43876E+18,2021-09-17 06:57:58+00:00,17/9/2021,6:57:58,0,9.67283E+17,captzex02,Zaim Zulkifli,,I don't know why I feel really anxious and scared without a single reason,en,[],[],[],0,0,2,[],[],https://twitter.com/captzex02/status/1438759116546056193,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
418,1.43875E+18,1.43875E+18,2021-09-17 06:20:48+00:00,17/9/2021,6:20:48,0,1.40686E+18,ramitzez1,Ramitzez,,I just invest in $DFI from @defchain and just straight up chilling man. Dont need to be anxious and check the price of it all the time cause I know it will be grow consistently by itself with the amazing dev team behind  the project  https://t.co/8t3NjvJQTG,en,"[{'screen_name': 'defchain', 'name': 'defchain.io', 'id': '950982415773720576'}]",[],['https://pbs.twimg.com/media/E_d29CmVkAAR4vU.png'],0,3,3,[],['dfi'],https://twitter.com/Ramitzez1/status/1438749761499119621,FALSE,,1,https://pbs.twimg.com/media/E_d29CmVkAAR4vU.png,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
419,1.43874E+18,1.43874E+18,2021-09-17 06:01:06+00:00,17/9/2021,6:01:06,0,8.7742E+17,shand_yyy,Shandiyaaa ✨,,I’ve no idea why am I so anxious the whole of today 🙂,en,[],[],[],0,0,0,[],[],https://twitter.com/shand_yyy/status/1438744806021218308,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
420,1.43874E+18,1.43874E+18,2021-09-17 05:27:29+00:00,17/9/2021,5:27:29,0,540296450,dineoschumacher,Dineo Schumacher,,Thankful but anxious,en,[],[],[],0,0,0,[],[],https://twitter.com/DineoSchumacher/status/1438736345262870533,FALSE,https://twitter.com/ProgressBar202_/status/1438708296983228418,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
421,1.43874E+18,1.43874E+18,2021-09-17 05:26:08+00:00,17/9/2021,5:26:08,0,2219012281,yoona_aphrodite,Yoong dear,,"I don't really care about the box office, I don't even care abt EXIT box office too back then bcs I dunno how it counts😂 But some yy are nagging abt it which makes me kinda anxious😂",en,[],[],[],1,0,0,[],[],https://twitter.com/yoona_Aphrodite/status/1438736002403618821,FALSE,https://twitter.com/mystarmyangel/status/1438700705024409607,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
422,1.43873E+18,1.43873E+18,2021-09-17 05:21:12+00:00,17/9/2021,5:21:12,0,1.03725E+18,yrbmy,Cipuy🐷,,"Feeling anxious whenever going to the doctor. They won't bite ,but mate.....they did.",en,[],[],[],0,0,0,[],[],https://twitter.com/yrbmy/status/1438734762126954500,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
423,1.43872E+18,1.43872E+18,2021-09-17 04:33:51+00:00,17/9/2021,4:33:51,0,1.01081E+18,csydmpling,sofea,,"i still dont know if this is the best for me, why have i been so anxious since results’ day why have I been so reluctant to be happy with it why is my heart in the second choice. I hope God sees me and takes the worry off of me, this literally is the rest of my life :(",en,[],[],[],1,0,2,[],[],https://twitter.com/csydmpling/status/1438722847946407937,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
424,1.43872E+18,1.43872E+18,2021-09-17 04:08:39+00:00,17/9/2021,4:08:39,0,1.42044E+18,_alissaomar,alissa,,"when they said it’s a mental illness if you watch the same tv show over and over again, i felt that cuz i always find myself watching modern family for the thousandth time the moment i start getting anxious which is a lot lately 🥲✌️",en,[],[],[],0,0,0,[],[],https://twitter.com/_alissaomar/status/1438716505240195075,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
425,1.43871E+18,1.43871E+18,2021-09-17 04:00:41+00:00,17/9/2021,4:00:41,0,247730122,las_org_sg,Library Association of Singapore,,"The production team put pixelated characters in the shoes of anxious freshmen, increasing relatability, and recommends a library service or tool to solve a problem at the end of each story.  Have a look at the three videos that we produced:  https://t.co/822o8AnX6Z",en,[],[],['https://pbs.twimg.com/media/E_dXNvnX0AI_dqL.png'],1,0,0,[],[],https://twitter.com/las_org_sg/status/1438714501801680898,FALSE,,1,https://pbs.twimg.com/media/E_dXNvnX0AI_dqL.png,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
426,1.43871E+18,1.43871E+18,2021-09-17 03:51:25+00:00,17/9/2021,3:51:25,0,4305829895,ayyputeri,Puteri N. Balqis 🏴,,"Anxious aku dengan polis ni. Kita dah prepare salinan IC, borang rentas negeri semua tiba-tiba kata kalau medical appointment, surat appointment je cukup dah.   Polis sendiri la yang cakap tapi takut aku diorang ni 😅😅",in,[],[],[],1,0,5,[],[],https://twitter.com/ayyputeri/status/1438712166429855749,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
427,1.43871E+18,1.43871E+18,2021-09-17 03:30:29+00:00,17/9/2021,3:30:29,0,552613060,keknagojes,kekna | #tgsfans,,Sebab malam  ni zarzou sale so saya nak larikan diri dari twitter sebab rasa pack sampai sesak nafas sometime bila ada sale kat twitter 😭🤘🏼  Tah i jadi macam anxious hahaha so i duk kat ig story i je la 🥲,in,[],[],[],1,0,0,[],[],https://twitter.com/KeknaGojes/status/1438706900296613895,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
428,1.4387E+18,1.4387E+18,2021-09-17 03:15:17+00:00,17/9/2021,3:15:17,0,99116212,iammohsein,MØhsein 🇲🇾,,"Aku tak recommend la sebab buat diri anxious lebih and buat orang lain anxious jugak. Pastu pishang pulak tu kena gi kuarantin kat MAEPS. Kalau diri sendiri positive pun dah cukup jenuh nak nak berkampung kat situ, apatah lagi kalau kena dengan satu family sekali.",in,[],[],[],0,0,0,[],[],https://twitter.com/iammohsein/status/1438703076781674502,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
429,1.4387E+18,1.4355E+18,2021-09-17 03:09:06+00:00,17/9/2021,3:09:06,0,409627582,chem_mong,Chem,,IM NOT ANXIOUS. IM DISPLAYING AN EXTREME LEVEL OF CALM RIGHT NOW.,en,[],[],[],1,0,0,[],[],https://twitter.com/Chem_Mong/status/1438701517553369099,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
430,1.43869E+18,1.43869E+18,2021-09-17 02:36:19+00:00,17/9/2021,2:36:19,0,7.13044E+17,aidaindaeyo,아이다,,So anxious rn did she manage to grab the things i want 🥺,en,[],[],[],0,0,0,[],[],https://twitter.com/aidaindaeyo/status/1438693269173522442,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
431,1.43869E+18,1.43869E+18,2021-09-17 02:06:58+00:00,17/9/2021,2:06:58,0,9.18038E+17,itscaer,Caer,,Why are they keeping me in the dark? I'm so anxious my hurt is gonna burst.,en,[],[],[],1,0,0,[],[],https://twitter.com/itscaer/status/1438685882299473920,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
432,1.43868E+18,1.43868E+18,2021-09-17 01:31:30+00:00,17/9/2021,1:31:30,0,7.92578E+17,jroyalbluedawn,dejavu ⏳,,i was so shocked that they were both so chill right before like they werent anxious one bit to get into the right positions 😪 so much practice,en,[],[],[],0,0,0,[],[],https://twitter.com/jroyalbluedawn/status/1438676955511939075,FALSE,https://twitter.com/jwysfltr/status/1438599997746909184,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
433,1.43866E+18,1.43866E+18,2021-09-17 00:31:50+00:00,17/9/2021,0:31:50,0,235978754,espressoslave94,Madame Hanie Rara,,My mom has been having some anxious feeling and panic attacks ever since. I breaks my heart seeing her like that. She didn’t even want to water her plants cause it reminded her of our late neighbour. They used to chit chat while watering their plants together.,en,[],[],[],1,0,0,[],[],https://twitter.com/EspressoSlave94/status/1438661942378303490,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
434,1.43858E+18,1.43858E+18,2021-09-16 19:16:57+00:00,16/9/2021,19:16:57,0,936222474,junsha97,sha | DOMINO is coming !,,I hate that now everything that I shared make me feels anxious until I deleted them 🙁,en,[],[],[],1,0,0,[],[],https://twitter.com/Junsha97/status/1438582696683339777,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
435,1.43857E+18,1.43857E+18,2021-09-16 18:21:50+00:00,16/9/2021,18:21:50,0,1.07647E+18,datanxiousapes,.,,"segala sesuatu yang Over itu ga baik, Termasuk OVERPROUD !!",in,[],[],[],0,0,0,[],[],https://twitter.com/DatAnxiousApes/status/1438568828598833152,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
436,1.43857E+18,1.4381E+18,2021-09-16 18:21:04+00:00,16/9/2021,18:21:04,0,1.07647E+18,datanxiousapes,.,,@eleuthromaniaa astaga kyp ngana bagini dang ?,tl,[],[],[],0,0,0,[],[],https://twitter.com/DatAnxiousApes/status/1438568632867442689,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'eleuthromaniaa', 'name': 'beth', 'id': '1437659677'}]",,,,,anxious
437,1.43856E+18,1.43856E+18,2021-09-16 18:04:04+00:00,16/9/2021,18:04:04,0,9.46636E+17,_sinnamons,mai ❄🌿,,I swear when the drumbeats appeared I got really anxious. I was like is this really ending?,en,[],[],[],0,0,0,[],[],https://twitter.com/_sinnamons/status/1438564355491045376,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
438,1.43856E+18,1.43841E+18,2021-09-16 17:43:14+00:00,16/9/2021,17:43:14,0,1.30248E+18,reveluv_zen,_TodayisWendy_,,"@99NE0CITY omg same you. I baru je order semalam, and cancel tadi. idk why  maybe sebab dah nak start sem baru, so I macam anxious sikit nak spend time kat kpop. takut duit tu urgent nak bayar yuran or kena balik hostel and so on so on.. 😭",in,[],[],[],1,0,0,[],[],https://twitter.com/reveluv_zen/status/1438559112757858327,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': '99NE0CITY', 'name': 'farah♡ -rest', 'id': '1342254071713910785'}]",,,,,anxious
439,1.43855E+18,1.43855E+18,2021-09-16 17:22:09+00:00,16/9/2021,17:22:09,0,338257298,cik_nis,Anis,,"There's something so satisfying about organising your dirty dishes. I paling rimas kalau tinggalkan meja dengan pinggan mangkuk masih berselerak. Mesti nak stack cantik2, cawan kumpul 1 tempat, sampah asingkan siap2. Kalau tak buat I jadi anxious 😂",in,[],[],[],0,0,0,[],[],https://twitter.com/cik_nis/status/1438553808959774724,FALSE,https://twitter.com/rabkairahas/status/1438306822901755904,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
440,1.43854E+18,1.43854E+18,2021-09-16 16:39:40+00:00,16/9/2021,16:39:40,0,9.04402E+17,belle_00duhh,Bella,,"I wanna crai, I kept feeling so anxious every few hours",en,[],[],[],0,0,1,[],[],https://twitter.com/belle_00duhh/status/1438543117133631489,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
441,1.43854E+18,1.43854E+18,2021-09-16 16:30:12+00:00,16/9/2021,16:30:12,0,1.28092E+18,dovaerly,Hiyori🥞☕❤,,If u feel uncomfortable w slight nsfw works feel free to unfollow too like these kind of things genuinely make me so anxious bc of how bad ive seen people get treated online. just do what u gotta do but please leave me alone lmao,en,[],[],[],1,0,0,[],[],https://twitter.com/dovaerly/status/1438540733598691334,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
442,1.43854E+18,1.43854E+18,2021-09-16 16:29:26+00:00,16/9/2021,16:29:26,0,763413336,izzahshukor12,Izzah Shukor 🇲🇾🦋,,I won't sleep tonight.. the gap between WANT and 4th crew make me anxious,en,[],[],[],2,0,4,[],[],https://twitter.com/izzahshukor12/status/1438540539939332098,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
443,1.43854E+18,1.43854E+18,2021-09-16 16:22:32+00:00,16/9/2021,16:22:32,0,1.21697E+18,glorysyaz,sadkidz,,im lately thinking about going to a therapist bc i always feel so stressed &amp; kinda anxious even by small things and it really affecty my mental health,en,[],[],[],0,0,0,[],[],https://twitter.com/glorysyaz/status/1438538806697758720,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
444,1.43854E+18,1.43854E+18,2021-09-16 16:10:40+00:00,16/9/2021,16:10:40,0,40192633,linaamalina,Amalina,,I’m so anxious and paranoid for my pcr test tmr,en,[],[],[],0,0,0,[],[],https://twitter.com/LinaAmalina/status/1438535817706700803,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
445,1.43853E+18,1.43853E+18,2021-09-16 16:02:11+00:00,16/9/2021,16:02:11,0,157717105,anxiousquill,Bitter Glitter 🇲🇾🏴,,"We all have hand sanitiser, right?  After sanitising the parcel with Dettol, I'd rub and smear my details with hand sanitiser.  You can also use alcohol swab. But I don't have that, so I use the closest thing I have.",en,[],[],[],0,0,0,[],[],https://twitter.com/AnxiousQuill/status/1438533681723838468,FALSE,https://twitter.com/STRAWB3RRYMOO/status/1438121871971545089,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
